Hf2O4_1025,4.33823169,0.0,0.0,0.0,4.33823169,0.0,0.0,0.0,5.14840947
Hf2O4_1026,4.13863003,0.0,0.0,0.0,4.13863003,0.0,0.0,0.0,4.91447881
Hf2O4_1027,4.5427375,-0.0,0.0,-0.0,4.5427375,0.0,0.0,0.0,4.7275761
Hf2O4_1028,5.26556211,0.0,0.0,0.0,5.26556211,0.0,0.0,0.0,4.34270751
Hf2O4_1029,4.99821145,0.0,0.0,0.0,4.99821145,0.0,0.0,0.0,4.49587901
Hf2O4_103,4.01436636,-0.0,0.0,-0.0,4.01436636,0.0,0.0,0.0,4.90358029
Hf2O4_1030,4.75167031,0.0,0.0,0.0,4.75167031,0.0,0.0,0.0,4.54501741
Hf2O4_1031,4.93380689,0.0,0.0,-0.0,4.93380689,0.0,0.0,0.0,4.42438519
Hf2O4_1032,4.01332474,-0.0,0.0,0.0,4.01332474,0.0,0.0,0.0,4.99721478
Hf2O4_1033,4.61405276,0.0,0.0,-0.0,4.61405276,0.0,0.0,0.0,4.62165537
Hf2O4_1034,3.7584306,-0.0,0.0,0.0,3.7584306,0.0,0.0,0.0,4.77571264
Hf2O4_1035,4.35524859,0.0,0.0,-0.0,4.35524859,0.0,0.0,0.0,4.8167376
Hf2O4_1036,5.46668716,0.0,0.0,-0.0,5.46668716,0.0,0.0,0.0,4.91639829
Hf2O4_1037,5.52210763,0.0,0.0,0.0,5.52210763,0.0,0.0,0.0,4.12127426
Hf2O4_1038,4.31713147,-0.0,0.0,0.0,4.31713147,0.0,0.0,0.0,5.10653198
Hf2O4_1039,4.81170335,0.0,0.0,0.0,4.81170335,0.0,0.0,0.0,4.94116192
Hf2O4_104,5.85001629,0.0,0.0,0.0,5.85001629,0.0,0.0,0.0,4.57761858
Hf2O4_1040,7.06736956,0.0,0.0,-0.0,7.06736956,0.0,0.0,0.0,4.32094956
Hf2O4_1041,4.80331413,0.0,0.0,-0.0,4.80331413,0.0,0.0,0.0,4.50070014
Hf2O4_1042,5.16680748,0.0,0.0,-0.0,5.16680748,0.0,0.0,0.0,4.72878977
Hf2O4_1043,4.27941839,0.0,0.0,0.0,4.27941839,0.0,0.0,0.0,4.83207204
Hf2O4_1044,5.0138689,0.0,0.0,0.0,5.0138689,0.0,0.0,0.0,4.61840847
Hf2O4_1045,5.13294547,0.0,0.0,-0.0,5.13294547,0.0,0.0,0.0,4.47564364
Hf2O4_1046,5.55261977,-0.0,0.0,-0.0,5.55261977,0.0,0.0,0.0,4.16144213
Hf2O4_1047,4.70146212,0.0,0.0,0.0,4.70146212,0.0,0.0,0.0,4.56895888
Hf2O4_1048,5.86398005,0.0,0.0,0.0,5.86398005,0.0,0.0,0.0,4.17465816
Hf2O4_1049,5.15789794,0.0,0.0,0.0,5.15789794,0.0,0.0,0.0,4.56184235
Hf2O4_105,4.75755314,0.0,0.0,-0.0,4.75755314,0.0,0.0,0.0,4.75927815
Hf2O4_1050,4.39049811,0.0,0.0,-0.0,4.39049811,0.0,0.0,0.0,5.10672448
Hf2O4_1051,8.50964225,0.0,0.0,-0.0,8.50964225,0.0,0.0,0.0,4.43010868
Hf2O4_1052,4.24668551,0.0,0.0,0.0,4.24668551,0.0,0.0,0.0,4.91162598
Hf2O4_1053,4.94645443,0.0,0.0,0.0,4.94645443,0.0,0.0,0.0,4.68740063
Hf2O4_1054,4.62878851,0.0,0.0,0.0,4.62878851,0.0,0.0,0.0,5.06677662
Hf2O4_1055,4.24139849,-0.0,0.0,-0.0,4.24139849,0.0,0.0,0.0,4.90616485
Hf2O4_1056,4.44169337,0.0,0.0,-0.0,4.44169337,0.0,0.0,0.0,4.94315574
Hf2O4_1057,5.04984555,0.0,0.0,-0.0,5.04984555,0.0,0.0,0.0,4.32541534
Hf2O4_1058,4.29812753,0.0,0.0,-0.0,4.29812753,0.0,0.0,0.0,4.84082521
Hf2O4_1059,7.44350532,0.0,0.0,-0.0,7.44350532,0.0,0.0,0.0,4.28582615
Hf2O4_106,3.79976322,-0.0,0.0,-0.0,3.79976322,0.0,0.0,0.0,4.896499
Hf2O4_1060,4.4155996,0.0,0.0,0.0,4.4155996,0.0,0.0,0.0,4.74135244
Hf2O4_1061,4.77868047,0.0,0.0,0.0,4.77868047,0.0,0.0,0.0,5.13559078
Hf2O4_1062,4.85297765,0.0,0.0,0.0,4.85297765,0.0,0.0,0.0,4.3796296
Hf2O4_1063,4.5592091,0.0,0.0,-0.0,4.5592091,0.0,0.0,0.0,4.73058422
Hf2O4_1064,4.91848062,0.0,0.0,0.0,4.91848062,0.0,0.0,0.0,4.70296134
Hf2O4_1065,5.96223285,0.0,0.0,-0.0,5.96223285,0.0,0.0,0.0,4.35992005
Hf2O4_1066,5.43032802,-0.0,0.0,0.0,5.43032802,0.0,0.0,0.0,4.99834899
Hf2O4_1067,3.89263864,-0.0,0.0,0.0,3.89263864,0.0,0.0,0.0,4.83404091
Hf2O4_1068,5.10963209,0.0,0.0,-0.0,5.10963209,0.0,0.0,0.0,4.82915151
Hf2O4_1069,5.0852423,0.0,0.0,0.0,5.0852423,0.0,0.0,0.0,4.40726135
Hf2O4_107,4.67583678,0.0,0.0,0.0,4.67583678,0.0,0.0,0.0,4.52524448
Hf2O4_1070,4.81869061,0.0,0.0,-0.0,4.81869061,0.0,0.0,0.0,4.62369581
Hf2O4_1071,4.67165339,0.0,0.0,-0.0,4.67165339,0.0,0.0,0.0,4.86968895
Hf2O4_1072,4.04312267,0.0,0.0,0.0,4.04312267,0.0,0.0,0.0,4.82224005
Hf2O4_1073,6.4052144,0.0,0.0,-0.0,6.4052144,0.0,0.0,0.0,4.32776657
Hf2O4_1074,4.7285942,0.0,0.0,0.0,4.7285942,0.0,0.0,0.0,4.86088425
Hf2O4_1075,5.19232908,-0.0,0.0,0.0,5.19232908,0.0,0.0,0.0,4.3593543
Hf2O4_1076,4.95119592,-0.0,0.0,-0.0,4.95119592,0.0,0.0,0.0,4.39081083
Hf2O4_1077,4.28340882,-0.0,0.0,-0.0,4.28340882,0.0,0.0,0.0,4.90176866
Hf2O4_1078,4.63329076,-0.0,0.0,0.0,4.63329076,0.0,0.0,0.0,4.64966822
Hf2O4_1079,5.27716781,0.0,0.0,0.0,5.27716781,0.0,0.0,0.0,4.23236381
Hf2O4_108,4.91590157,-0.0,0.0,0.0,4.91590157,0.0,0.0,0.0,4.93349874
Hf2O4_1080,3.78703567,0.0,0.0,0.0,3.78703567,0.0,0.0,0.0,4.77934015
Hf2O4_1081,4.95840098,0.0,0.0,0.0,4.95840098,0.0,0.0,0.0,4.7095903
Hf2O4_1082,5.62380512,-0.0,0.0,-0.0,5.62380512,0.0,0.0,0.0,4.12141273
Hf2O4_1083,5.16338756,0.0,0.0,0.0,5.16338756,0.0,0.0,0.0,4.80243787
Hf2O4_1084,4.09644823,0.0,0.0,-0.0,4.09644823,0.0,0.0,0.0,5.01266937
Hf2O4_1085,4.80259142,0.0,0.0,0.0,4.80259142,0.0,0.0,0.0,4.69407659
Hf2O4_1086,4.82686978,0.0,0.0,-0.0,4.82686978,0.0,0.0,0.0,4.56653693
Hf2O4_1087,5.79022343,0.0,0.0,0.0,5.79022343,0.0,0.0,0.0,4.58516659
Hf2O4_1088,5.85849616,-0.0,0.0,0.0,5.85849616,0.0,0.0,0.0,4.46269622
Hf2O4_1089,4.14695191,0.0,0.0,-0.0,4.14695191,0.0,0.0,0.0,4.87297455
Hf2O4_109,4.95498192,-0.0,0.0,-0.0,4.95498192,0.0,0.0,0.0,4.47597908
Hf2O4_1090,4.72791735,0.0,0.0,-0.0,4.72791735,0.0,0.0,0.0,4.58589584
Hf2O4_1091,6.22996735,0.0,0.0,0.0,6.22996735,0.0,0.0,0.0,4.44737453
Hf2O4_1092,4.2368153,-0.0,0.0,0.0,4.2368153,0.0,0.0,0.0,4.73457444
Hf2O4_1093,4.34962619,0.0,0.0,0.0,4.34962619,0.0,0.0,0.0,4.75306317
Hf2O4_1094,6.1187264,0.0,0.0,0.0,6.1187264,0.0,0.0,0.0,4.38806747
Hf2O4_1095,5.50103426,-0.0,0.0,-0.0,5.50103426,0.0,0.0,0.0,4.77213799
Hf2O4_1096,5.21571179,-0.0,0.0,0.0,5.21571179,0.0,0.0,0.0,4.92039552
Hf2O4_1098,4.30903436,0.0,0.0,0.0,4.30903436,0.0,0.0,0.0,4.83622593
Hf2O4_1099,4.76205594,-0.0,0.0,-0.0,4.76205594,0.0,0.0,0.0,4.50771543
Hf2O4_11,5.59751468,0.0,0.0,-0.0,5.59751468,0.0,0.0,0.0,4.18781859
Hf2O4_110,5.23787608,0.0,0.0,0.0,5.23787608,0.0,0.0,0.0,4.82329354
Hf2O4_1100,5.05625055,-0.0,0.0,0.0,5.05625055,0.0,0.0,0.0,4.50279344
Hf2O4_1101,5.42097453,0.0,0.0,0.0,5.42097453,0.0,0.0,0.0,4.52513644
Hf2O4_1102,4.54802918,-0.0,0.0,0.0,4.54802918,0.0,0.0,0.0,4.89785716
Hf2O4_1103,4.03527565,0.0,0.0,0.0,4.03527565,0.0,0.0,0.0,4.88191198
Hf2O4_1104,5.55948657,-0.0,0.0,-0.0,5.55948657,0.0,0.0,0.0,4.65826393
Hf2O4_1105,4.1634239,0.0,0.0,-0.0,4.1634239,0.0,0.0,0.0,4.81345175
Hf2O4_1106,5.01085302,0.0,0.0,0.0,5.01085302,0.0,0.0,0.0,4.34214763
Hf2O4_1107,4.74208446,0.0,0.0,0.0,4.74208446,0.0,0.0,0.0,4.44013305
Hf2O4_1108,6.71956803,-0.0,0.0,0.0,6.71956803,0.0,0.0,0.0,4.20937769
Hf2O4_1109,5.13165384,0.0,0.0,-0.0,5.13165384,0.0,0.0,0.0,4.78580262
Hf2O4_111,4.71577725,0.0,0.0,0.0,4.71577725,0.0,0.0,0.0,4.56696964
Hf2O4_1110,6.1890456,-0.0,0.0,-0.0,6.1890456,0.0,0.0,0.0,4.97326667
Hf2O4_1111,4.71224939,0.0,0.0,0.0,4.71224939,0.0,0.0,0.0,4.52040857
Hf2O4_1112,5.2599592,0.0,0.0,-0.0,5.2599592,0.0,0.0,0.0,4.46179601
Hf2O4_1113,4.76503103,0.0,0.0,0.0,4.76503103,0.0,0.0,0.0,4.57487457
Hf2O4_1114,4.66455021,-0.0,0.0,0.0,4.66455021,0.0,0.0,0.0,4.55810555
Hf2O4_1115,4.54221898,-0.0,0.0,-0.0,4.54221898,0.0,0.0,0.0,5.07386659
Hf2O4_1116,6.03064282,0.0,0.0,0.0,6.03064282,0.0,0.0,0.0,5.07209545
Hf2O4_1117,7.48626093,-0.0,0.0,-0.0,7.48626093,0.0,0.0,0.0,4.22383319
Hf2O4_1118,4.13874048,0.0,0.0,-0.0,4.13874048,0.0,0.0,0.0,5.1326852
Hf2O4_1119,6.08314651,-0.0,0.0,0.0,6.08314651,0.0,0.0,0.0,4.16239525
Hf2O4_112,5.49951233,0.0,0.0,-0.0,5.49951233,0.0,0.0,0.0,4.28472964
Hf2O4_1120,5.8151265,-0.0,0.0,0.0,5.8151265,0.0,0.0,0.0,4.35822766
Hf2O4_1121,4.81583181,0.0,0.0,-0.0,4.81583181,0.0,0.0,0.0,5.23546966
Hf2O4_1122,4.53238546,0.0,0.0,0.0,4.53238546,0.0,0.0,0.0,4.72989476
Hf2O4_1123,4.80398241,-0.0,0.0,0.0,4.80398241,0.0,0.0,0.0,4.41947889
Hf2O4_1124,5.08864698,0.0,0.0,0.0,5.08864698,0.0,0.0,0.0,4.70282495
Hf2O4_1125,4.84856822,0.0,0.0,0.0,4.84856822,0.0,0.0,0.0,4.38846554
Hf2O4_1126,6.13199057,0.0,0.0,-0.0,6.13199057,0.0,0.0,0.0,4.40813801
Hf2O4_1127,5.53304399,-0.0,0.0,0.0,5.53304399,0.0,0.0,0.0,4.90327258
Hf2O4_1128,5.09874906,0.0,0.0,0.0,5.09874906,0.0,0.0,0.0,4.6594834
Hf2O4_1129,5.21038567,-0.0,0.0,-0.0,5.21038567,0.0,0.0,0.0,4.57449809
Hf2O4_113,4.05708963,0.0,0.0,-0.0,4.05708963,0.0,0.0,0.0,5.07694578
Hf2O4_1130,5.25087733,0.0,0.0,0.0,5.25087733,0.0,0.0,0.0,4.15480918
Hf2O4_1131,4.27773576,0.0,0.0,-0.0,4.27773576,0.0,0.0,0.0,4.9928158
Hf2O4_1132,4.86102836,0.0,0.0,0.0,4.86102836,0.0,0.0,0.0,4.81700457
Hf2O4_1133,4.62153836,0.0,0.0,0.0,4.62153836,0.0,0.0,0.0,4.63013593
Hf2O4_1134,5.69239933,0.0,0.0,-0.0,5.69239933,0.0,0.0,0.0,4.36423651
Hf2O4_1135,4.65029072,0.0,0.0,0.0,4.65029072,0.0,0.0,0.0,5.02922494
Hf2O4_1136,4.80691768,-0.0,0.0,0.0,4.80691768,0.0,0.0,0.0,4.68445114
Hf2O4_1137,4.85974492,0.0,0.0,0.0,4.85974492,0.0,0.0,0.0,4.41215036
Hf2O4_1138,4.7188135,-0.0,0.0,0.0,4.7188135,0.0,0.0,0.0,4.73612073
Hf2O4_1139,4.94824095,0.0,0.0,0.0,4.94824095,0.0,0.0,0.0,5.19035526
Hf2O4_114,4.71127126,0.0,0.0,0.0,4.71127126,0.0,0.0,0.0,4.46522509
Hf2O4_1140,4.06287709,0.0,0.0,0.0,4.06287709,0.0,0.0,0.0,4.89375093
Hf2O4_1141,5.90904824,0.0,0.0,0.0,5.90904824,0.0,0.0,0.0,4.40223914
Hf2O4_1142,4.83097689,0.0,0.0,-0.0,4.83097689,0.0,0.0,0.0,4.94520823
Hf2O4_1143,4.79763079,-0.0,0.0,0.0,4.79763079,0.0,0.0,0.0,4.61335272
Hf2O4_1144,6.07077558,0.0,0.0,0.0,6.07077558,0.0,0.0,0.0,5.13200248
Hf2O4_1145,4.65813338,0.0,0.0,-0.0,4.65813338,0.0,0.0,0.0,4.60684754
Hf2O4_1146,4.91931618,0.0,0.0,-0.0,4.91931618,0.0,0.0,0.0,4.35190881
Hf2O4_1147,4.74581033,0.0,0.0,-0.0,4.74581033,0.0,0.0,0.0,4.56297063
Hf2O4_1148,4.62916887,0.0,0.0,-0.0,4.62916887,0.0,0.0,0.0,4.65831123
Hf2O4_1149,6.61998985,0.0,0.0,0.0,6.61998985,0.0,0.0,0.0,4.32029628
Hf2O4_115,4.46426704,0.0,0.0,-0.0,4.46426704,0.0,0.0,0.0,4.76801918
Hf2O4_1150,5.40946754,0.0,0.0,-0.0,5.40946754,0.0,0.0,0.0,4.4303495
Hf2O4_1151,4.95842738,0.0,0.0,-0.0,4.95842738,0.0,0.0,0.0,4.52526099
Hf2O4_1152,4.99925189,0.0,0.0,0.0,4.99925189,0.0,0.0,0.0,4.68954019
Hf2O4_1153,4.6340002,0.0,0.0,0.0,4.6340002,0.0,0.0,0.0,5.05606631
Hf2O4_1154,3.84872497,0.0,0.0,0.0,3.84872497,0.0,0.0,0.0,4.88321262
Hf2O4_1155,4.70201693,0.0,0.0,0.0,4.70201693,0.0,0.0,0.0,4.56244785
Hf2O4_1156,4.33723947,0.0,0.0,0.0,4.33723947,0.0,0.0,0.0,5.08306807
Hf2O4_1157,4.57860348,0.0,0.0,0.0,4.57860348,0.0,0.0,0.0,5.06146787
Hf2O4_1158,6.36715655,0.0,0.0,0.0,6.36715655,0.0,0.0,0.0,4.63329528
Hf2O4_1159,4.7071547,0.0,0.0,-0.0,4.7071547,0.0,0.0,0.0,4.70627975
Hf2O4_116,4.85174936,0.0,0.0,-0.0,4.85174936,0.0,0.0,0.0,4.67959767
Hf2O4_1160,4.52752803,0.0,0.0,0.0,4.52752803,0.0,0.0,0.0,5.15855473
Hf2O4_1161,4.79643159,0.0,0.0,-0.0,4.79643159,0.0,0.0,0.0,4.64001004
Hf2O4_1162,4.86975311,0.0,0.0,0.0,4.86975311,0.0,0.0,0.0,4.55878751
Hf2O4_1163,4.95404583,0.0,0.0,0.0,4.95404583,0.0,0.0,0.0,4.27930695
Hf2O4_1164,5.29178515,0.0,0.0,-0.0,5.29178515,0.0,0.0,0.0,4.68768885
Hf2O4_1165,4.95727248,-0.0,0.0,-0.0,4.95727248,0.0,0.0,0.0,4.50597585
Hf2O4_1166,6.96558905,0.0,0.0,-0.0,6.96558905,0.0,0.0,0.0,4.4555018
Hf2O4_1167,5.35552253,0.0,0.0,-0.0,5.35552253,0.0,0.0,0.0,4.74672197
Hf2O4_1168,6.67976616,-0.0,0.0,0.0,6.67976616,0.0,0.0,0.0,4.22373269
Hf2O4_1169,4.41023491,-0.0,0.0,0.0,4.41023491,0.0,0.0,0.0,4.71408755
Hf2O4_117,4.44370336,0.0,0.0,0.0,4.44370336,0.0,0.0,0.0,4.88209215
Hf2O4_1170,6.48736183,0.0,0.0,-0.0,6.48736183,0.0,0.0,0.0,4.41348086
Hf2O4_1171,6.29495439,0.0,0.0,0.0,6.29495439,0.0,0.0,0.0,4.56886616
Hf2O4_1172,4.71866252,-0.0,0.0,0.0,4.71866252,0.0,0.0,0.0,4.53849234
Hf2O4_1173,4.83395033,-0.0,0.0,0.0,4.83395033,0.0,0.0,0.0,4.75556692
Hf2O4_1174,4.89812457,-0.0,0.0,-0.0,4.89812457,0.0,0.0,0.0,4.8016126
Hf2O4_1175,5.18804145,-0.0,0.0,0.0,5.18804145,0.0,0.0,0.0,4.86540741
Hf2O4_1176,4.04513587,0.0,0.0,-0.0,4.04513587,0.0,0.0,0.0,4.76251038
Hf2O4_1177,4.9665731,0.0,0.0,-0.0,4.9665731,0.0,0.0,0.0,5.04341119
Hf2O4_1178,4.43260792,0.0,0.0,0.0,4.43260792,0.0,0.0,0.0,5.41982866
Hf2O4_1179,4.68112432,-0.0,0.0,0.0,4.68112432,0.0,0.0,0.0,4.65856461
Hf2O4_118,3.94210063,0.0,0.0,0.0,3.94210063,0.0,0.0,0.0,5.05885682
Hf2O4_1180,4.63807711,0.0,0.0,-0.0,4.63807711,0.0,0.0,0.0,4.75973997
Hf2O4_1181,5.10072672,0.0,0.0,-0.0,5.10072672,0.0,0.0,0.0,4.81393229
Hf2O4_1182,4.80489854,-0.0,0.0,0.0,4.80489854,0.0,0.0,0.0,4.73886972
Hf2O4_1183,4.9598996,0.0,0.0,-0.0,4.9598996,0.0,0.0,0.0,4.48042373
Hf2O4_1184,4.54135051,0.0,0.0,0.0,4.54135051,0.0,0.0,0.0,4.73864617
Hf2O4_1185,6.34990613,0.0,0.0,-0.0,6.34990613,0.0,0.0,0.0,4.12091396
Hf2O4_1186,4.71722096,0.0,0.0,-0.0,4.71722096,0.0,0.0,0.0,4.48343331
Hf2O4_1187,5.44019195,-0.0,0.0,-0.0,5.44019195,0.0,0.0,0.0,4.15727126
Hf2O4_1188,4.73203242,0.0,0.0,0.0,4.73203242,0.0,0.0,0.0,4.64850431
Hf2O4_1189,4.69177945,0.0,0.0,-0.0,4.69177945,0.0,0.0,0.0,4.76971153
Hf2O4_119,4.20513836,0.0,0.0,-0.0,4.20513836,0.0,0.0,0.0,5.1581679
Hf2O4_1190,4.18254495,0.0,0.0,0.0,4.18254495,0.0,0.0,0.0,5.17798476
Hf2O4_1191,4.73944548,0.0,0.0,-0.0,4.73944548,0.0,0.0,0.0,4.61639874
Hf2O4_1192,4.43397061,0.0,0.0,0.0,4.43397061,0.0,0.0,0.0,5.12147767
Hf2O4_1193,5.51019996,0.0,0.0,0.0,5.51019996,0.0,0.0,0.0,4.41057276
Hf2O4_1194,5.32430325,0.0,0.0,0.0,5.32430325,0.0,0.0,0.0,4.82078806
Hf2O4_1195,5.82672946,0.0,0.0,0.0,5.82672946,0.0,0.0,0.0,4.32739764
Hf2O4_1196,4.11316542,-0.0,0.0,0.0,4.11316542,0.0,0.0,0.0,4.70486729
Hf2O4_1197,4.00925497,-0.0,0.0,-0.0,4.00925497,0.0,0.0,0.0,5.25550801
Hf2O4_1198,4.24234901,0.0,0.0,0.0,4.24234901,0.0,0.0,0.0,4.95643021
Hf2O4_1199,4.54485863,0.0,0.0,0.0,4.54485863,0.0,0.0,0.0,4.79308438
Hf2O4_12,6.04254544,0.0,0.0,-0.0,6.04254544,0.0,0.0,0.0,4.4450002
Hf2O4_120,5.0238344,-0.0,0.0,0.0,5.0238344,0.0,0.0,0.0,4.54849201
Hf2O4_1201,4.88462857,-0.0,0.0,-0.0,4.88462857,0.0,0.0,0.0,4.6214159
Hf2O4_1202,8.24771676,0.0,0.0,-0.0,8.24771676,0.0,0.0,0.0,4.570185
Hf2O4_1203,4.69502338,0.0,0.0,0.0,4.69502338,0.0,0.0,0.0,4.74097964
Hf2O4_1204,4.59274441,0.0,0.0,0.0,4.59274441,0.0,0.0,0.0,4.64412349
Hf2O4_1205,4.92525376,0.0,0.0,0.0,4.92525376,0.0,0.0,0.0,4.45891426
Hf2O4_1206,6.18032583,0.0,0.0,-0.0,6.18032583,0.0,0.0,0.0,4.51107787
Hf2O4_1207,5.12142676,0.0,0.0,0.0,5.12142676,0.0,0.0,0.0,4.76781811
Hf2O4_1208,4.64518305,-0.0,0.0,-0.0,4.64518305,0.0,0.0,0.0,4.59839157
Hf2O4_1209,5.05200454,0.0,0.0,0.0,5.05200454,0.0,0.0,0.0,4.35133191
Hf2O4_121,8.78000335,0.0,0.0,0.0,8.78000335,0.0,0.0,0.0,4.63965106
Hf2O4_1210,4.38124581,-0.0,0.0,-0.0,4.38124581,0.0,0.0,0.0,5.1299978
Hf2O4_1211,4.83881276,0.0,0.0,0.0,4.83881276,0.0,0.0,0.0,4.72159405
Hf2O4_1212,9.35021953,0.0,0.0,0.0,9.35021953,0.0,0.0,0.0,4.62064612
Hf2O4_1213,4.86726995,0.0,0.0,-0.0,4.86726995,0.0,0.0,0.0,4.6178551
Hf2O4_1214,5.26399533,-0.0,0.0,0.0,5.26399533,0.0,0.0,0.0,5.07199157
Hf2O4_1215,8.41841284,0.0,0.0,-0.0,8.41841284,0.0,0.0,0.0,4.45534758
Hf2O4_1216,4.61878821,-0.0,0.0,0.0,4.61878821,0.0,0.0,0.0,4.6889467
Hf2O4_1217,4.12054829,0.0,0.0,0.0,4.12054829,0.0,0.0,0.0,4.98863298
Hf2O4_1218,4.90493937,0.0,0.0,0.0,4.90493937,0.0,0.0,0.0,5.08512672
Hf2O4_1219,4.85878602,0.0,0.0,0.0,4.85878602,0.0,0.0,0.0,4.50643182
Hf2O4_122,4.64401486,0.0,0.0,0.0,4.64401486,0.0,0.0,0.0,4.53592324
Hf2O4_1220,4.37895171,0.0,0.0,0.0,4.37895171,0.0,0.0,0.0,4.84830097
Hf2O4_1221,4.95385361,-0.0,0.0,0.0,4.95385361,0.0,0.0,0.0,4.50243201
Hf2O4_1222,4.88970297,-0.0,0.0,0.0,4.88970297,0.0,0.0,0.0,4.87394982
Hf2O4_1223,4.82345103,-0.0,0.0,-0.0,4.82345103,0.0,0.0,0.0,4.37918508
Hf2O4_1224,4.66152025,-0.0,0.0,0.0,4.66152025,0.0,0.0,0.0,4.57787191
Hf2O4_1225,7.68715766,0.0,0.0,-0.0,7.68715766,0.0,0.0,0.0,4.43618475
Hf2O4_1226,4.15033549,-0.0,0.0,0.0,4.15033549,0.0,0.0,0.0,4.85254633
Hf2O4_1227,3.80392388,-0.0,0.0,-0.0,3.80392388,0.0,0.0,0.0,5.03174867
Hf2O4_1228,4.77598302,0.0,0.0,-0.0,4.77598302,0.0,0.0,0.0,4.38633204
Hf2O4_1229,4.5204628,0.0,0.0,0.0,4.5204628,0.0,0.0,0.0,5.09390193
Hf2O4_123,5.50687287,0.0,0.0,0.0,5.50687287,0.0,0.0,0.0,4.43941537
Hf2O4_1230,5.41499352,0.0,0.0,0.0,5.41499352,0.0,0.0,0.0,4.73374973
Hf2O4_1231,5.68678322,-0.0,0.0,0.0,5.68678322,0.0,0.0,0.0,4.63201046
Hf2O4_1232,5.78589863,-0.0,0.0,0.0,5.78589863,0.0,0.0,0.0,4.88114161
Hf2O4_1233,4.56451031,-0.0,0.0,-0.0,4.56451031,0.0,0.0,0.0,4.67702285
Hf2O4_1234,5.54261397,0.0,0.0,0.0,5.54261397,0.0,0.0,0.0,4.73707664
Hf2O4_1235,5.03987718,0.0,0.0,0.0,5.03987718,0.0,0.0,0.0,4.54377351
Hf2O4_1236,4.75775954,0.0,0.0,-0.0,4.75775954,0.0,0.0,0.0,4.61254706
Hf2O4_1237,5.1617082,0.0,0.0,0.0,5.1617082,0.0,0.0,0.0,4.4370924
Hf2O4_1238,4.25404888,-0.0,0.0,-0.0,4.25404888,0.0,0.0,0.0,4.83584754
Hf2O4_124,7.66036197,0.0,0.0,-0.0,7.66036197,0.0,0.0,0.0,4.65597315
Hf2O4_1240,4.99061683,0.0,0.0,-0.0,4.99061683,0.0,0.0,0.0,4.95819925
