Hf2O4_1008,-2.8378473,-1.48739473,-0.0,-1.48739473,-2.8378473,0.0,0.0,0.0,-2.53960909,-2.8378473,-1.48739473,-0.0,-1.48739473,-2.8378473,0.0,0.0,0.0,-2.53960909,-2.8378473,1.48739473,-0.0,1.48739473,-2.8378473,-0.0,0.0,0.0,-2.53960909,-2.8378473,1.48739473,0.0,1.48739473,-2.8378473,-0.0,0.0,0.0,-2.53960909,5.6756946,-1.12466249,0.0,-1.12466249,5.6756946,0.0,0.0,0.0,5.07921819,5.6756946,1.12466249,0.0,1.12466249,5.6756946,0.0,0.0,0.0,5.07921819
Hf2O4_1009,-2.87005698,-1.58979162,0.0,-1.58979162,-2.87005698,0.0,0.0,0.0,-2.56077281,-2.87005698,-1.58979162,0.0,-1.58979162,-2.87005698,0.0,0.0,0.0,-2.56077281,-2.87005698,1.58979162,0.0,1.58979162,-2.87005698,0.0,0.0,0.0,-2.56077281,-2.87005698,1.58979162,0.0,1.58979162,-2.87005698,-0.0,0.0,0.0,-2.56077281,5.74011396,0.77774043,0.0,0.77774043,5.74011396,0.0,0.0,0.0,5.12154562,5.74011396,-0.77774043,0.0,-0.77774043,5.74011396,0.0,0.0,0.0,5.12154562
Hf2O4_101,-2.71978199,-1.36895825,-0.0,-1.36895825,-2.71978199,0.0,0.0,0.0,-2.66187757,-2.71978199,-1.36895825,-0.0,-1.36895825,-2.71978199,0.0,0.0,0.0,-2.66187757,-2.71978199,1.36895825,0.0,1.36895825,-2.71978199,0.0,0.0,0.0,-2.66187757,-2.71978199,1.36895825,0.0,1.36895825,-2.71978199,0.0,0.0,0.0,-2.66187757,5.43956399,-0.94956804,0.0,-0.94956804,5.43956399,0.0,0.0,0.0,5.32375513,5.43956399,0.94956804,0.0,0.94956804,5.43956399,0.0,0.0,0.0,5.32375513
Hf2O4_1010,-2.87462157,-1.58405371,0.0,-1.58405371,-2.87462157,0.0,0.0,0.0,-2.50624062,-2.87462157,-1.58405371,0.0,-1.58405371,-2.87462157,0.0,0.0,0.0,-2.50624062,-2.87462157,1.58405371,-0.0,1.58405371,-2.87462157,0.0,0.0,0.0,-2.50624062,-2.87462157,1.58405371,0.0,1.58405371,-2.87462157,0.0,0.0,0.0,-2.50624062,5.74924313,-0.98346924,0.0,-0.98346924,5.74924313,0.0,0.0,0.0,5.01248123,5.74924313,0.98346924,0.0,0.98346924,5.74924313,0.0,0.0,0.0,5.01248123
Hf2O4_1011,-2.48982718,-1.23311818,0.0,-1.23311818,-2.48982718,0.0,0.0,0.0,-3.02127306,-2.48982718,-1.23311818,0.0,-1.23311818,-2.48982718,0.0,0.0,0.0,-3.02127306,-2.48982718,1.23311818,0.0,1.23311818,-2.48982718,0.0,0.0,0.0,-3.02127306,-2.48982718,1.23311818,0.0,1.23311818,-2.48982718,0.0,0.0,0.0,-3.02127306,4.97965437,-0.48182034,0.0,-0.48182034,4.97965437,0.0,0.0,0.0,6.04254612,4.97965437,0.48182034,0.0,0.48182034,4.97965437,0.0,0.0,0.0,6.04254612
Hf2O4_1012,-2.9303747,-1.66645182,-0.0,-1.66645182,-2.9303747,-0.0,0.0,0.0,-2.26927269,-2.9303747,-1.66645182,-0.0,-1.66645182,-2.9303747,-0.0,0.0,0.0,-2.26927269,-2.9303747,1.66645182,-0.0,1.66645182,-2.9303747,0.0,0.0,0.0,-2.26927269,-2.9303747,1.66645182,-0.0,1.66645182,-2.9303747,0.0,0.0,0.0,-2.26927269,5.86074939,1.06517596,0.0,1.06517596,5.86074939,0.0,0.0,0.0,4.53854537,5.86074939,-1.06517596,0.0,-1.06517596,5.86074939,0.0,0.0,0.0,4.53854537
Hf2O4_1013,-2.68366544,-1.36613241,0.0,-1.36613241,-2.68366544,-0.0,0.0,0.0,-3.05100765,-2.68366544,-1.36613241,0.0,-1.36613241,-2.68366544,-0.0,0.0,0.0,-3.05100765,-2.68366544,1.36613241,0.0,1.36613241,-2.68366544,0.0,0.0,0.0,-3.05100765,-2.68366544,1.36613241,0.0,1.36613241,-2.68366544,0.0,0.0,0.0,-3.05100765,5.36733088,0.62579444,0.0,0.62579444,5.36733088,0.0,0.0,0.0,6.1020153,5.36733088,-0.62579444,0.0,-0.62579444,5.36733088,0.0,0.0,0.0,6.1020153
Hf2O4_1014,-2.94153616,-1.68128242,-0.0,-1.68128242,-2.94153616,0.0,0.0,0.0,-2.24944603,-2.94153616,-1.68128242,0.0,-1.68128242,-2.94153616,0.0,0.0,0.0,-2.24944603,-2.94153616,1.68128242,-0.0,1.68128242,-2.94153616,-0.0,0.0,0.0,-2.24944603,-2.94153616,1.68128242,0.0,1.68128242,-2.94153616,0.0,0.0,0.0,-2.24944603,5.88307231,-1.15529727,0.0,-1.15529727,5.88307231,0.0,0.0,0.0,4.49889206,5.88307231,1.15529727,0.0,1.15529727,5.88307231,0.0,0.0,0.0,4.49889206
Hf2O4_1015,-2.96923447,-1.69135155,-0.0,-1.69135155,-2.96923447,-0.0,0.0,0.0,-2.33940645,-2.96923447,-1.69135155,-0.0,-1.69135155,-2.96923447,-0.0,0.0,0.0,-2.33940645,-2.96923447,1.69135155,-0.0,1.69135155,-2.96923447,0.0,0.0,0.0,-2.33940645,-2.96923447,1.69135155,-0.0,1.69135155,-2.96923447,0.0,0.0,0.0,-2.33940645,5.93846894,-0.97510602,0.0,-0.97510602,5.93846894,0.0,0.0,0.0,4.67881289,5.93846894,0.97510602,0.0,0.97510602,5.93846894,0.0,0.0,0.0,4.67881289
Hf2O4_1016,-3.14402768,-1.61131871,0.0,-1.61131871,-3.14402768,-0.0,0.0,0.0,-2.37739533,-3.14402768,-1.61131871,0.0,-1.61131871,-3.14402768,-0.0,0.0,0.0,-2.37739533,-3.14402768,1.61131871,0.0,1.61131871,-3.14402768,0.0,0.0,0.0,-2.37739533,-3.14402768,1.61131871,0.0,1.61131871,-3.14402768,-0.0,0.0,0.0,-2.37739533,6.28805535,-1.62834314,0.0,-1.62834314,6.28805535,0.0,0.0,0.0,4.75479067,6.28805535,1.62834314,0.0,1.62834314,6.28805535,0.0,0.0,0.0,4.75479067
Hf2O4_1017,-2.43326632,-1.1198591,-0.0,-1.1198591,-2.43326632,-0.0,0.0,0.0,-3.05990374,-2.43326632,-1.1198591,-0.0,-1.1198591,-2.43326632,-0.0,0.0,0.0,-3.05990374,-2.43326632,1.1198591,-0.0,1.1198591,-2.43326632,0.0,0.0,0.0,-3.05990374,-2.43326632,1.1198591,-0.0,1.1198591,-2.43326632,0.0,0.0,0.0,-3.05990374,4.86653265,-0.57733599,0.0,-0.57733599,4.86653265,0.0,0.0,0.0,6.11980749,4.86653265,0.57733599,0.0,0.57733599,4.86653265,0.0,0.0,0.0,6.11980749
Hf2O4_1018,-2.84460512,-1.5558845,0.0,-1.5558845,-2.84460512,-0.0,0.0,0.0,-2.58962681,-2.84460512,-1.5558845,0.0,-1.5558845,-2.84460512,0.0,0.0,0.0,-2.58962681,-2.84460512,1.5558845,0.0,1.5558845,-2.84460512,-0.0,0.0,0.0,-2.58962681,-2.84460512,1.5558845,-0.0,1.5558845,-2.84460512,-0.0,0.0,0.0,-2.58962681,5.68921023,0.79530861,0.0,0.79530861,5.68921023,0.0,0.0,0.0,5.17925361,5.68921023,-0.79530861,0.0,-0.79530861,5.68921023,0.0,0.0,0.0,5.17925361
Hf2O4_1019,-2.84490655,-1.54887389,0.0,-1.54887389,-2.84490655,0.0,0.0,0.0,-2.56431283,-2.84490655,-1.54887389,0.0,-1.54887389,-2.84490655,0.0,0.0,0.0,-2.56431283,-2.84490655,1.54887389,0.0,1.54887389,-2.84490655,-0.0,0.0,0.0,-2.56431283,-2.84490655,1.54887389,0.0,1.54887389,-2.84490655,0.0,0.0,0.0,-2.56431283,5.6898131,-0.92415122,0.0,-0.92415122,5.6898131,0.0,0.0,0.0,5.12862566,5.6898131,0.92415122,0.0,0.92415122,5.6898131,0.0,0.0,0.0,5.12862566
Hf2O4_102,-2.92545382,-1.62818676,0.0,-1.62818676,-2.92545382,0.0,0.0,0.0,-2.31522768,-2.92545382,-1.62818676,-0.0,-1.62818676,-2.92545382,0.0,0.0,0.0,-2.31522768,-2.92545382,1.62818676,0.0,1.62818676,-2.92545382,0.0,0.0,0.0,-2.31522768,-2.92545382,1.62818676,-0.0,1.62818676,-2.92545382,-0.0,0.0,0.0,-2.31522768,5.85090764,1.27652909,0.0,1.27652909,5.85090764,0.0,0.0,0.0,4.63045536,5.85090764,-1.27652909,0.0,-1.27652909,5.85090764,0.0,0.0,0.0,4.63045536
Hf2O4_1020,-2.99460622,-1.7136257,-0.0,-1.7136257,-2.99460622,0.0,0.0,0.0,-2.19892225,-2.99460622,-1.7136257,0.0,-1.7136257,-2.99460622,0.0,0.0,0.0,-2.19892225,-2.99460622,1.7136257,0.0,1.7136257,-2.99460622,0.0,0.0,0.0,-2.19892225,-2.99460622,1.7136257,-0.0,1.7136257,-2.99460622,0.0,0.0,0.0,-2.19892225,5.98921243,-1.28794916,0.0,-1.28794916,5.98921243,0.0,0.0,0.0,4.3978445,5.98921243,1.28794916,0.0,1.28794916,5.98921243,0.0,0.0,0.0,4.3978445
Hf2O4_1021,-3.27680092,-2.02807161,0.0,-2.02807161,-3.27680092,0.0,0.0,0.0,-1.96420715,-3.27680092,-2.02807161,0.0,-2.02807161,-3.27680092,0.0,0.0,0.0,-1.96420715,-3.27680092,2.02807161,0.0,2.02807161,-3.27680092,0.0,0.0,0.0,-1.96420715,-3.27680092,2.02807161,0.0,2.02807161,-3.27680092,0.0,0.0,0.0,-1.96420715,6.55360184,-1.19461415,0.0,-1.19461415,6.55360184,0.0,0.0,0.0,3.9284143,6.55360184,1.19461415,0.0,1.19461415,6.55360184,0.0,0.0,0.0,3.9284143
Hf2O4_1022,-3.04438439,-1.77709979,0.0,-1.77709979,-3.04438439,0.0,0.0,0.0,-2.2476266,-3.04438439,-1.77709979,0.0,-1.77709979,-3.04438439,0.0,0.0,0.0,-2.2476266,-3.04438439,1.77709979,0.0,1.77709979,-3.04438439,0.0,0.0,0.0,-2.2476266,-3.04438439,1.77709979,0.0,1.77709979,-3.04438439,0.0,0.0,0.0,-2.2476266,6.08876879,0.99959185,0.0,0.99959185,6.08876879,0.0,0.0,0.0,4.49525321,6.08876879,-0.99959185,0.0,-0.99959185,6.08876879,0.0,0.0,0.0,4.49525321
Hf2O4_1023,-2.74692223,-1.4195565,0.0,-1.4195565,-2.74692223,-0.0,0.0,0.0,-2.59129457,-2.74692223,-1.4195565,0.0,-1.4195565,-2.74692223,-0.0,0.0,0.0,-2.59129457,-2.74692223,1.4195565,0.0,1.4195565,-2.74692223,0.0,0.0,0.0,-2.59129457,-2.74692223,1.4195565,0.0,1.4195565,-2.74692223,-0.0,0.0,0.0,-2.59129457,5.49384447,0.96585521,0.0,0.96585521,5.49384447,0.0,0.0,0.0,5.18258915,5.49384447,-0.96585521,0.0,-0.96585521,5.49384447,0.0,0.0,0.0,5.18258915
Hf2O4_1024,-2.92555121,-1.65976007,0.0,-1.65976007,-2.92555121,0.0,0.0,0.0,-2.28394963,-2.92555121,-1.65976007,0.0,-1.65976007,-2.92555121,0.0,0.0,0.0,-2.28394963,-2.92555121,1.65976007,0.0,1.65976007,-2.92555121,0.0,0.0,0.0,-2.28394963,-2.92555121,1.65976007,0.0,1.65976007,-2.92555121,0.0,0.0,0.0,-2.28394963,5.85110242,-1.14289186,0.0,-1.14289186,5.85110242,0.0,0.0,0.0,4.56789926,5.85110242,1.14289186,0.0,1.14289186,5.85110242,0.0,0.0,0.0,4.56789926
Hf2O4_1025,-2.46987813,-1.11576068,0.0,-1.11576068,-2.46987813,0.0,0.0,0.0,-3.10203094,-2.46987813,-1.11576068,0.0,-1.11576068,-2.46987813,-0.0,0.0,0.0,-3.10203094,-2.46987813,1.11576068,0.0,1.11576068,-2.46987813,0.0,0.0,0.0,-3.10203094,-2.46987813,1.11576068,0.0,1.11576068,-2.46987813,0.0,0.0,0.0,-3.10203094,4.93975625,-0.58421685,0.0,-0.58421685,4.93975625,0.0,0.0,0.0,6.20406189,4.93975625,0.58421685,0.0,0.58421685,4.93975625,0.0,0.0,0.0,6.20406189
Hf2O4_1026,-2.39753841,-1.16339912,-0.0,-1.16339912,-2.39753841,0.0,0.0,0.0,-3.19036784,-2.39753841,-1.16339912,0.0,-1.16339912,-2.39753841,-0.0,0.0,0.0,-3.19036784,-2.39753841,1.16339912,-0.0,1.16339912,-2.39753841,-0.0,0.0,0.0,-3.19036784,-2.39753841,1.16339912,0.0,1.16339912,-2.39753841,0.0,0.0,0.0,-3.19036784,4.79507681,0.36358058,0.0,0.36358058,4.79507681,0.0,0.0,0.0,6.38073567,4.79507681,-0.36358058,0.0,-0.36358058,4.79507681,0.0,0.0,0.0,6.38073567
Hf2O4_1027,-2.63493064,-1.37837736,0.0,-1.37837736,-2.63493064,-0.0,0.0,0.0,-2.87584259,-2.63493064,-1.37837736,0.0,-1.37837736,-2.63493064,0.0,0.0,0.0,-2.87584259,-2.63493064,1.37837736,-0.0,1.37837736,-2.63493064,0.0,0.0,0.0,-2.87584259,-2.63493064,1.37837736,-0.0,1.37837736,-2.63493064,-0.0,0.0,0.0,-2.87584259,5.26986128,0.56156044,0.0,0.56156044,5.26986128,0.0,0.0,0.0,5.75168517,5.26986128,-0.56156044,0.0,-0.56156044,5.26986128,0.0,0.0,0.0,5.75168517
Hf2O4_1028,-2.93582734,-1.67033514,0.0,-1.67033514,-2.93582734,0.0,0.0,0.0,-2.32251284,-2.93582734,-1.67033514,0.0,-1.67033514,-2.93582734,0.0,0.0,0.0,-2.32251284,-2.93582734,1.67033514,0.0,1.67033514,-2.93582734,0.0,0.0,0.0,-2.32251284,-2.93582734,1.67033514,0.0,1.67033514,-2.93582734,0.0,0.0,0.0,-2.32251284,5.87165469,1.09111631,0.0,1.09111631,5.87165469,0.0,0.0,0.0,4.64502567,5.87165469,-1.09111631,0.0,-1.09111631,5.87165469,0.0,0.0,0.0,4.64502567
Hf2O4_1029,-2.87416618,-1.58973823,0.0,-1.58973823,-2.87416618,0.0,0.0,0.0,-2.53732495,-2.87416618,-1.58973823,0.0,-1.58973823,-2.87416618,0.0,0.0,0.0,-2.53732495,-2.87416618,1.58973823,0.0,1.58973823,-2.87416618,0.0,0.0,0.0,-2.53732495,-2.87416618,1.58973823,0.0,1.58973823,-2.87416618,0.0,0.0,0.0,-2.53732495,5.74833236,-0.86396013,0.0,-0.86396013,5.74833236,0.0,0.0,0.0,5.07464991,5.74833236,0.86396013,0.0,0.86396013,5.74833236,0.0,0.0,0.0,5.07464991
Hf2O4_103,-2.30819313,-1.07243389,0.0,-1.07243389,-2.30819313,0.0,0.0,0.0,-3.15802311,-2.30819313,-1.07243389,0.0,-1.07243389,-2.30819313,0.0,0.0,0.0,-3.15802311,-2.30819313,1.07243389,0.0,1.07243389,-2.30819313,0.0,0.0,0.0,-3.15802311,-2.30819313,1.07243389,0.0,1.07243389,-2.30819313,0.0,0.0,0.0,-3.15802311,4.61638626,0.37652987,0.0,0.37652987,4.61638626,0.0,0.0,0.0,6.31604622,4.61638626,-0.37652987,0.0,-0.37652987,4.61638626,0.0,0.0,0.0,6.31604622
Hf2O4_1030,-2.75414122,-1.4629011,-0.0,-1.4629011,-2.75414122,0.0,0.0,0.0,-2.65846536,-2.75414122,-1.4629011,0.0,-1.4629011,-2.75414122,0.0,0.0,0.0,-2.65846536,-2.75414122,1.4629011,-0.0,1.4629011,-2.75414122,-0.0,0.0,0.0,-2.65846536,-2.75414122,1.4629011,0.0,1.4629011,-2.75414122,0.0,0.0,0.0,-2.65846536,5.50828245,0.73532054,0.0,0.73532054,5.50828245,0.0,0.0,0.0,5.31693073,5.50828245,-0.73532054,0.0,-0.73532054,5.50828245,0.0,0.0,0.0,5.31693073
Hf2O4_1031,-2.86931722,-1.57648094,0.0,-1.57648094,-2.86931722,0.0,0.0,0.0,-2.43737651,-2.86931722,-1.57648094,0.0,-1.57648094,-2.86931722,0.0,0.0,0.0,-2.43737651,-2.86931722,1.57648094,0.0,1.57648094,-2.86931722,0.0,0.0,0.0,-2.43737651,-2.86931722,1.57648094,0.0,1.57648094,-2.86931722,0.0,0.0,0.0,-2.43737651,5.73863443,1.07691777,0.0,1.07691777,5.73863443,0.0,0.0,0.0,4.87475303,5.73863443,-1.07691777,0.0,-1.07691777,5.73863443,0.0,0.0,0.0,4.87475303
Hf2O4_1032,-2.2749674,-1.01936037,0.0,-1.01936037,-2.2749674,0.0,0.0,0.0,-3.22068545,-2.2749674,-1.01936037,0.0,-1.01936037,-2.2749674,0.0,0.0,0.0,-3.22068545,-2.2749674,1.01936037,0.0,1.01936037,-2.2749674,0.0,0.0,0.0,-3.22068545,-2.2749674,1.01936037,0.0,1.01936037,-2.2749674,0.0,0.0,0.0,-3.22068545,4.5499348,-0.38856347,0.0,-0.38856347,4.5499348,0.0,0.0,0.0,6.4413709,4.5499348,0.38856347,0.0,0.38856347,4.5499348,0.0,0.0,0.0,6.4413709
Hf2O4_1033,-2.69423999,-1.3946282,-0.0,-1.3946282,-2.69423999,0.0,0.0,0.0,-2.64526669,-2.69423999,-1.3946282,0.0,-1.3946282,-2.69423999,-0.0,0.0,0.0,-2.64526669,-2.69423999,1.3946282,0.0,1.3946282,-2.69423999,0.0,0.0,0.0,-2.64526669,-2.69423999,1.3946282,0.0,1.3946282,-2.69423999,0.0,0.0,0.0,-2.64526669,5.38847997,0.80162735,0.0,0.80162735,5.38847997,0.0,0.0,0.0,5.29053337,5.38847997,-0.80162735,0.0,-0.80162735,5.38847997,0.0,0.0,0.0,5.29053337
Hf2O4_1034,-2.1221229,-0.96095763,0.0,-0.96095763,-2.1221229,0.0,0.0,0.0,-3.45899211,-2.1221229,-0.96095763,0.0,-0.96095763,-2.1221229,0.0,0.0,0.0,-3.45899211,-2.1221229,0.96095763,0.0,0.96095763,-2.1221229,0.0,0.0,0.0,-3.45899211,-2.1221229,0.96095763,0.0,0.96095763,-2.1221229,0.0,0.0,0.0,-3.45899211,4.24424579,0.08071871,0.0,0.08071871,4.24424579,0.0,0.0,0.0,6.91798423,4.24424579,-0.08071871,0.0,-0.08071871,4.24424579,0.0,0.0,0.0,6.91798423
Hf2O4_1035,-2.57670114,-1.26821616,0.0,-1.26821616,-2.57670114,0.0,0.0,0.0,-2.9164001,-2.57670114,-1.26821616,0.0,-1.26821616,-2.57670114,-0.0,0.0,0.0,-2.9164001,-2.57670114,1.26821616,0.0,1.26821616,-2.57670114,0.0,0.0,0.0,-2.9164001,-2.57670114,1.26821616,0.0,1.26821616,-2.57670114,0.0,0.0,0.0,-2.9164001,5.15340227,-0.62145172,0.0,-0.62145172,5.15340227,0.0,0.0,0.0,5.83280021,5.15340227,0.62145172,0.0,0.62145172,5.15340227,0.0,0.0,0.0,5.83280021
Hf2O4_1036,-3.07203597,-1.48054519,0.0,-1.48054519,-3.07203597,0.0,0.0,0.0,-2.51156364,-3.07203597,-1.48054519,0.0,-1.48054519,-3.07203597,0.0,0.0,0.0,-2.51156364,-3.07203597,1.48054519,0.0,1.48054519,-3.07203597,0.0,0.0,0.0,-2.51156364,-3.07203597,1.48054519,0.0,1.48054519,-3.07203597,0.0,0.0,0.0,-2.51156364,6.14407194,-1.56982107,0.0,-1.56982107,6.14407194,0.0,0.0,0.0,5.02312727,6.14407194,1.56982107,0.0,1.56982107,6.14407194,0.0,0.0,0.0,5.02312727
Hf2O4_1037,-3.05368099,-1.79885766,-0.0,-1.79885766,-3.05368099,-0.0,0.0,0.0,-2.07897253,-3.05368099,-1.79885766,-0.0,-1.79885766,-3.05368099,-0.0,0.0,0.0,-2.07897253,-3.05368099,1.79885766,-0.0,1.79885766,-3.05368099,0.0,0.0,0.0,-2.07897253,-3.05368099,1.79885766,-0.0,1.79885766,-3.05368099,0.0,0.0,0.0,-2.07897253,6.10736198,1.27343184,0.0,1.27343184,6.10736198,0.0,0.0,0.0,4.15794506,6.10736198,-1.27343184,0.0,-1.27343184,6.10736198,0.0,0.0,0.0,4.15794506
Hf2O4_1038,-2.52067864,-1.22165026,-0.0,-1.22165026,-2.52067864,0.0,0.0,0.0,-3.19131629,-2.52067864,-1.22165026,0.0,-1.22165026,-2.52067864,0.0,0.0,0.0,-3.19131629,-2.52067864,1.22165026,-0.0,1.22165026,-2.52067864,-0.0,0.0,0.0,-3.19131629,-2.52067864,1.22165026,-0.0,1.22165026,-2.52067864,0.0,0.0,0.0,-3.19131629,5.04135728,-0.46771458,0.0,-0.46771458,5.04135728,0.0,0.0,0.0,6.38263258,5.04135728,0.46771458,0.0,0.46771458,5.04135728,0.0,0.0,0.0,6.38263258
Hf2O4_1039,-2.81641984,-1.43423364,0.0,-1.43423364,-2.81641984,0.0,0.0,0.0,-2.78385949,-2.81641984,-1.43423364,0.0,-1.43423364,-2.81641984,0.0,0.0,0.0,-2.78385949,-2.81641984,1.43423364,0.0,1.43423364,-2.81641984,0.0,0.0,0.0,-2.78385949,-2.81641984,1.43423364,-0.0,1.43423364,-2.81641984,-0.0,0.0,0.0,-2.78385949,5.63283969,0.92531408,0.0,0.92531408,5.63283969,0.0,0.0,0.0,5.56771898,5.63283969,-0.92531408,0.0,-0.92531408,5.63283969,0.0,0.0,0.0,5.56771898
