candidate_1_1352,0.0,0.0,0.41947,0.0,-0.0,-0.0,0.41947,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41947,0.0,0.41947,0.0,0.26883,0.0,0.0,0.0,0.26883,0.0,0.0,0.0,-0.30045
candidate_1_845,0.0,0.0,0.29592,0.0,-0.0,-0.0,0.29592,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.29592,-0.0,0.29592,-0.0,0.30007,-0.0,-0.0,-0.0,0.30007,0.0,-0.0,0.0,-0.70092
candidate_1_2904,-0.0,0.0,-0.28485,0.0,0.0,-0.0,-0.28485,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.28485,-0.0,-0.28485,0.0,-0.23115,-0.0,0.0,-0.0,-0.23115,0.0,0.0,0.0,0.34811
candidate_1_3094,0.0,0.0,-0.37167,0.0,0.0,-0.0,-0.37167,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.37167,-0.0,-0.37167,0.0,-0.24797,-0.0,0.0,-0.0,-0.24797,0.0,0.0,0.0,0.24761
candidate_1_153,0.0,-0.0,-0.27885,-0.0,0.0,0.0,-0.27885,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.27885,0.0,-0.27885,0.0,-0.23457,0.0,0.0,0.0,-0.23457,0.0,0.0,0.0,0.29224
candidate_1_1010,0.0,0.0,-0.41519,0.0,0.0,-0.0,-0.41519,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.41519,-0.0,-0.41519,0.0,-0.27673,-0.0,0.0,-0.0,-0.27673,-0.0,0.0,-0.0,0.2864
candidate_1_3179,0.0,0.0,-0.29847,0.0,0.0,0.0,-0.29847,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.29847,0.0,-0.29847,0.0,-0.25753,0.0,0.0,0.0,-0.25753,0.0,0.0,0.0,0.4198
candidate_1_242,0.0,0.0,-0.30777,0.0,0.0,0.0,-0.30777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30777,0.0,-0.30777,0.0,-0.28616,0.0,0.0,0.0,-0.28616,0.0,0.0,0.0,0.59987
candidate_1_682,0.0,0.0,-0.34817,0.0,-0.0,0.0,-0.34817,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.34817,0.0,-0.34817,0.0,-0.31401,0.0,0.0,0.0,-0.31401,0.0,0.0,0.0,0.70231
candidate_1_1047,0.0,0.0,-0.32798,0.0,-0.0,0.0,-0.32798,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.32798,0.0,-0.32798,0.0,-0.28295,0.0,0.0,0.0,-0.28295,0.0,0.0,0.0,0.55582
candidate_1_1704,0.0,0.0,-0.27854,0.0,-0.0,-0.0,-0.27854,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.27854,-0.0,-0.27854,0.0,-0.22482,-0.0,0.0,-0.0,-0.22482,0.0,0.0,0.0,0.35725
candidate_1_1820,-0.0,0.06285,0.33423,0.06285,0.0,-0.0,0.33423,-0.0,0.0,0.06285,0.0,-0.0,0.0,-0.06285,0.33423,-0.0,0.33423,0.0,0.27439,-0.0,-0.0,-0.0,0.27439,0.0,-0.0,0.0,-0.3483
candidate_1_563,0.0,0.0,0.33562,0.0,0.0,-0.0,0.33562,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.33562,-0.0,0.33562,0.0,0.24906,-0.0,-0.0,-0.0,0.24906,0.0,-0.0,0.0,-0.3686
candidate_1_659,0.0,0.0,-0.35187,0.0,0.0,0.0,-0.35187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35187,0.0,-0.35187,0.0,-0.28645,0.0,0.0,0.0,-0.28645,0.0,0.0,0.0,0.46243
candidate_1_455,0.0,0.0,-0.34921,0.0,-0.0,0.0,-0.34921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34921,0.0,-0.34921,0.0,-0.27465,0.0,0.0,0.0,-0.27465,0.0,0.0,0.0,0.48557
candidate_1_3134,0.0,-0.0,-0.35377,-0.0,0.0,0.0,-0.35377,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.35377,0.0,-0.35377,0.0,-0.22564,0.0,0.0,0.0,-0.22564,0.0,0.0,0.0,0.21689
candidate_1_1412,0.0,0.0,-0.38327,0.0,0.0,0.0,-0.38327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.38327,0.0,-0.38327,-0.0,-0.2676,0.0,0.0,0.0,-0.2676,0.0,0.0,0.0,0.40393
candidate_1_346,0.0,-0.0,-0.44504,-0.0,-0.0,0.0,-0.44504,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.44504,0.0,-0.44504,0.0,-0.30093,0.0,0.0,0.0,-0.30093,0.0,0.0,0.0,0.44269
candidate_1_2961,-0.0,-0.0566,0.39889,-0.0566,0.0,0.0,0.39889,0.0,-0.0,-0.0566,0.0,0.0,0.0,0.0566,0.39889,0.0,0.39889,-0.0,0.30424,0.0,-0.0,0.0,0.30424,0.0,-0.0,0.0,-0.54791
candidate_1_336,0.0,0.0,-0.39062,0.0,0.0,-0.0,-0.39062,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.39062,-0.0,-0.39062,0.0,-0.27915,-0.0,0.0,-0.0,-0.27915,0.0,0.0,0.0,0.41915
candidate_1_689,-0.0,0.0,0.32453,0.0,-0.0,-0.0,0.32453,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.32453,-0.0,0.32453,0.0,0.24038,-0.0,0.0,-0.0,0.24038,-0.0,0.0,-0.0,-0.2469
candidate_1_2407,0.0,0.0,-0.27103,0.0,-0.0,-0.0,-0.27103,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.27103,-0.0,-0.27103,0.0,-0.21737,-0.0,0.0,-0.0,-0.21737,0.0,0.0,0.0,0.29062
candidate_1_865,-0.0,0.0,-0.36343,0.0,0.0,0.0,-0.36343,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.36343,0.0,-0.36343,0.0,-0.2984,0.0,0.0,0.0,-0.2984,-0.0,0.0,-0.0,0.58018
candidate_1_1084,0.0,0.0,0.35276,0.0,0.0,0.0,0.35276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35276,0.0,0.35276,0.0,0.25706,0.0,-0.0,0.0,0.25706,0.0,-0.0,0.0,-0.36036
candidate_1_1096,0.0,0.0,0.30708,0.0,0.0,-0.0,0.30708,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.30708,-0.0,0.30708,0.0,0.26077,-0.0,-0.0,-0.0,0.26077,0.0,-0.0,0.0,-0.45838
candidate_1_1161,0.0,-0.0,0.30217,-0.0,0.0,0.0,0.30217,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.30217,0.0,0.30217,0.0,0.24148,0.0,0.0,0.0,0.24148,0.0,0.0,0.0,-0.38562
candidate_1_2195,0.0,0.0,-0.24697,0.0,0.0,0.0,-0.24697,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.24697,0.0,-0.24697,0.0,-0.19738,0.0,0.0,0.0,-0.19738,0.0,0.0,0.0,0.26598
candidate_1_1802,0.0,0.0,0.27055,0.0,0.0,0.0,0.27055,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.27055,0.0,0.27055,0.0,0.22015,0.0,0.0,0.0,0.22015,0.0,0.0,0.0,-0.27975
candidate_1_782,0.0,0.0,0.32373,0.0,0.0,-0.0,0.32373,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.32373,-0.0,0.32373,0.0,0.28666,-0.0,0.0,-0.0,0.28666,0.0,0.0,0.0,-0.56246
candidate_1_2901,0.0,0.0,-0.3021,0.0,-0.0,-0.0,-0.3021,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.3021,-0.0,-0.3021,0.0,-0.27539,-0.0,0.0,-0.0,-0.27539,-0.0,0.0,-0.0,0.54584
candidate_1_135,0.0,-0.0,-0.2033,-0.0,-0.0,0.0,-0.2033,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2033,0.0,-0.2033,0.0,-0.17939,0.0,0.0,0.0,-0.17939,0.0,0.0,0.0,0.26402
candidate_1_2851,-0.0,0.0,0.34796,0.0,0.0,-0.0,0.34796,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.34796,-0.0,0.34796,0.0,0.30754,-0.0,0.0,-0.0,0.30754,0.0,0.0,0.0,-0.65244
candidate_1_970,0.0,0.0,0.32885,0.0,0.0,-0.0,0.32885,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.32885,-0.0,0.32885,-0.0,0.25843,-0.0,0.0,-0.0,0.25843,0.0,0.0,0.0,-0.36263
candidate_1_3206,0.0,0.0,-0.36505,0.0,-0.0,0.0,-0.36505,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.36505,0.0,-0.36505,0.0,-0.27857,0.0,0.0,0.0,-0.27857,0.0,0.0,0.0,0.39463
candidate_1_448,-0.0,0.0,0.38258,0.0,0.0,-0.0,0.38258,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.38258,-0.0,0.38258,0.0,0.28756,-0.0,0.0,-0.0,0.28756,0.0,0.0,0.0,-0.37234
candidate_1_369,0.0,0.0,-0.24634,0.0,0.0,-0.0,-0.24634,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.24634,-0.0,-0.24634,0.0,-0.23808,-0.0,0.0,-0.0,-0.23808,0.0,0.0,0.0,0.41526
candidate_1_2428,0.0,0.0,0.33153,0.0,0.0,-0.0,0.33153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.33153,-0.0,0.33153,0.0,0.2263,-0.0,0.0,-0.0,0.2263,-0.0,0.0,-0.0,-0.21571
candidate_1_2634,0.0,0.0,-0.37024,0.0,0.0,0.0,-0.37024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37024,0.0,-0.37024,0.0,-0.23194,0.0,0.0,0.0,-0.23194,-0.0,0.0,-0.0,0.20669
candidate_1_2394,-0.0,0.0546,0.45803,0.0546,0.0,-0.0,0.45803,-0.0,-0.0,0.0546,0.0,-0.0,0.0,-0.0546,0.45803,-0.0,0.45803,-0.0,0.27779,-0.0,0.0,-0.0,0.27779,0.0,0.0,0.0,-0.28644
candidate_1_1338,0.0,0.0,-0.36664,0.0,0.0,0.0,-0.36664,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.36664,0.0,-0.36664,0.0,-0.28032,0.0,-0.0,0.0,-0.28032,0.0,-0.0,0.0,0.4642
candidate_1_2446,-0.0,-0.0,0.30848,-0.0,0.0,0.0,0.30848,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.30848,-0.0,0.30848,0.0,0.24902,-0.0,0.0,-0.0,0.24902,-0.0,0.0,-0.0,-0.4074
candidate_1_145,-0.0,0.0,0.406,0.0,0.0,-0.0,0.406,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.406,-0.0,0.406,0.0,0.30959,-0.0,0.0,-0.0,0.30959,0.0,0.0,0.0,-0.55592
candidate_1_1783,0.0,0.0,0.35425,0.0,0.0,-0.0,0.35425,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.35425,-0.0,0.35425,0.0,0.28843,-0.0,-0.0,-0.0,0.28843,0.0,-0.0,0.0,-0.49516
candidate_1_2511,-0.0,0.0,0.34211,0.0,-0.0,0.0,0.34211,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.34211,0.0,0.34211,0.0,0.28825,0.0,0.0,0.0,0.28825,0.0,0.0,0.0,-0.56496
candidate_1_1709,0.0,0.0,0.32796,0.0,-0.0,0.0,0.32796,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.32796,0.0,0.32796,0.0,0.2863,0.0,0.0,0.0,0.2863,-0.0,0.0,-0.0,-0.59089
candidate_1_610,0.0,0.0,-0.30929,0.0,-0.0,-0.0,-0.30929,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.30929,-0.0,-0.30929,0.0,-0.23686,-0.0,0.0,-0.0,-0.23686,0.0,0.0,0.0,0.35526
candidate_1_2221,-0.0,0.0,-0.33322,0.0,-0.0,0.0,-0.33322,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.33322,0.0,-0.33322,0.0,-0.22483,0.0,0.0,0.0,-0.22483,-0.0,0.0,-0.0,0.22343
candidate_1_1257,-0.0,0.0,-0.40384,0.0,0.0,-0.0,-0.40384,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.40384,-0.0,-0.40384,0.0,-0.31058,-0.0,0.0,-0.0,-0.31058,0.0,0.0,0.0,0.56525
candidate_1_3131,-0.0,0.0,0.33058,0.0,0.0,0.0,0.33058,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33058,0.0,0.33058,0.0,0.2326,0.0,0.0,0.0,0.2326,0.0,0.0,0.0,-0.28996
candidate_1_2281,0.0,0.0,0.30896,0.0,-0.0,0.0,0.30896,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.30896,0.0,0.30896,0.0,0.27595,0.0,-0.0,0.0,0.27595,0.0,-0.0,0.0,-0.56525
candidate_1_571,0.0,0.0,0.36633,0.0,0.0,0.0,0.36633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36633,0.0,0.36633,0.0,0.25211,0.0,0.0,0.0,0.25211,0.0,0.0,0.0,-0.27516
candidate_1_1317,0.0,0.0,0.4167,0.0,0.0,-0.0,0.4167,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.4167,-0.0,0.4167,-0.0,0.25559,-0.0,0.0,-0.0,0.25559,0.0,0.0,0.0,-0.23228
candidate_1_573,-0.0,-0.0,0.30895,-0.0,0.0,-0.0,0.30895,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.30895,-0.0,0.30895,0.0,0.30589,-0.0,0.0,-0.0,0.30589,0.0,0.0,0.0,-0.66652
candidate_1_1275,-0.0,0.0,-0.34631,0.0,-0.0,0.0,-0.34631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34631,0.0,-0.34631,0.0,-0.29538,0.0,0.0,0.0,-0.29538,0.0,0.0,0.0,0.58908
candidate_1_2206,0.0,-0.02277,0.35799,-0.02277,-0.0,-0.0,0.35799,-0.0,-0.0,-0.02277,-0.0,-0.0,-0.0,0.02277,0.35799,-0.0,0.35799,-0.0,0.24036,-0.0,0.0,-0.0,0.24036,0.0,0.0,0.0,-0.25898
candidate_1_1824,0.0,0.0,0.43677,0.0,-0.0,-0.0,0.43677,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.43677,-0.0,0.43677,0.0,0.29278,0.0,0.0,0.0,0.29278,0.0,0.0,0.0,-0.40145
candidate_1_3,0.0,0.0,-0.32394,0.0,-0.0,-0.0,-0.32394,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.32394,-0.0,-0.32394,0.0,-0.295,-0.0,-0.0,-0.0,-0.295,0.0,-0.0,0.0,0.602
candidate_1_3020,-0.0,0.0,0.47909,0.0,-0.0,0.0,0.47909,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.47909,0.0,0.47909,-0.0,0.30787,0.0,0.0,0.0,0.30787,0.0,0.0,0.0,-0.41075
candidate_1_756,0.0,0.0,0.30604,0.0,-0.0,0.0,0.30604,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.30604,0.0,0.30604,0.0,0.21517,0.0,0.0,0.0,0.21517,-0.0,0.0,-0.0,-0.15072
candidate_1_2927,-0.0,-0.0,-0.26388,-0.0,-0.0,-0.0,-0.26388,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.26388,-0.0,-0.26388,0.0,-0.20523,-0.0,0.0,-0.0,-0.20523,0.0,0.0,0.0,0.28721
candidate_1_1281,0.0,0.0,0.37227,0.0,0.0,0.0,0.37227,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.37227,0.0,0.37227,0.0,0.31314,0.0,0.0,0.0,0.31314,0.0,0.0,0.0,-0.65152
candidate_1_2935,-0.0,0.0,0.26712,0.0,0.0,0.0,0.26712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26712,0.0,0.26712,0.0,0.27955,0.0,0.0,0.0,0.27955,0.0,0.0,0.0,-0.6228
candidate_1_1930,0.0,0.0,-0.21609,0.0,-0.0,-0.0,-0.21609,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.21609,-0.0,-0.21609,0.0,-0.19798,-0.0,0.0,-0.0,-0.19798,0.0,0.0,0.0,0.2834
candidate_1_1035,0.0,0.0,-0.30939,0.0,-0.0,0.0,-0.30939,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.30939,0.0,-0.30939,0.0,-0.24422,0.0,0.0,0.0,-0.24422,0.0,0.0,0.0,0.33787
candidate_1_1565,0.0,0.0,-0.38945,0.0,0.0,-0.0,-0.38945,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.38945,-0.0,-0.38945,0.0,-0.31732,-0.0,-0.0,-0.0,-0.31732,0.0,-0.0,0.0,0.66159
candidate_1_1041,0.0,0.0,-0.25242,0.0,0.0,-0.0,-0.25242,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.25242,-0.0,-0.25242,0.0,-0.284,-0.0,0.0,-0.0,-0.284,0.0,0.0,0.0,0.64749
candidate_1_2056,-0.0,0.0,0.31863,0.0,0.0,0.0,0.31863,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.31863,0.0,0.31863,0.0,0.26229,0.0,0.0,0.0,0.26229,0.0,0.0,0.0,-0.4493
candidate_1_1484,-0.0,0.0,-0.4227,0.0,-0.0,-0.0,-0.4227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4227,-0.0,-0.4227,0.0,-0.29497,-0.0,0.0,-0.0,-0.29497,0.0,0.0,0.0,0.47594
candidate_1_2864,-0.0,0.0,0.3688,0.0,0.0,0.0,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3688,0.0,0.3688,0.0,0.25565,-0.0,0.0,-0.0,0.25565,0.0,0.0,0.0,-0.24743
candidate_1_2104,0.0,0.0,-0.33738,0.0,-0.0,-0.0,-0.33738,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.33738,-0.0,-0.33738,0.0,-0.24604,-0.0,-0.0,-0.0,-0.24604,0.0,-0.0,0.0,0.24034
candidate_1_2951,-0.0,0.0,-0.41857,0.0,0.0,-0.0,-0.41857,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.41857,-0.0,-0.41857,0.0,-0.24176,-0.0,0.0,-0.0,-0.24176,0.0,0.0,0.0,0.14045
candidate_1_2062,0.0,-0.0,0.25669,-0.0,0.0,0.0,0.25669,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.25669,0.0,0.25669,0.0,0.28746,0.0,0.0,0.0,0.28746,0.0,0.0,0.0,-0.69091
candidate_1_253,0.0,0.0,-0.32543,0.0,0.0,-0.0,-0.32543,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.32543,-0.0,-0.32543,-0.0,-0.24528,-0.0,0.0,-0.0,-0.24528,0.0,0.0,0.0,0.27497
candidate_1_2660,0.0,0.0,-0.38044,0.0,-0.0,-0.0,-0.38044,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.38044,-0.0,-0.38044,0.0,-0.27709,-0.0,0.0,-0.0,-0.27709,0.0,0.0,0.0,0.42797
candidate_1_1836,0.0,0.0,-0.29344,0.0,0.0,0.0,-0.29344,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.29344,0.0,-0.29344,0.0,-0.28784,0.0,0.0,0.0,-0.28784,0.0,0.0,0.0,0.64001
candidate_1_1137,-0.0,0.0,-0.27809,0.0,0.0,-0.0,-0.27809,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.27809,-0.0,-0.27809,0.0,-0.26941,-0.0,0.0,-0.0,-0.26941,0.0,0.0,0.0,0.54639
candidate_1_389,-0.0,-0.0,-0.3639,-0.0,0.0,0.0,-0.3639,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.3639,0.0,-0.3639,0.0,-0.27989,0.0,0.0,0.0,-0.27989,0.0,0.0,0.0,0.46853
candidate_1_1780,-0.0,0.0,0.24101,0.0,-0.0,-0.0,0.24101,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24101,-0.0,0.24101,0.0,0.20684,-0.0,-0.0,-0.0,0.20684,0.0,-0.0,0.0,-0.3139
candidate_1_236,0.0,-0.0,-0.2786,-0.0,0.0,-0.0,-0.2786,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.2786,-0.0,-0.2786,0.0,-0.24978,-0.0,0.0,-0.0,-0.24978,0.0,0.0,0.0,0.37899
candidate_1_2041,-0.0,0.0,-0.24666,0.0,0.0,-0.0,-0.24666,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.24666,-0.0,-0.24666,0.0,-0.20902,-0.0,-0.0,-0.0,-0.20902,0.0,-0.0,0.0,0.25374
candidate_1_729,-0.0,0.0,-0.3347,0.0,0.0,0.0,-0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3347,0.0,-0.3347,0.0,-0.29103,0.0,0.0,0.0,-0.29103,0.0,0.0,0.0,0.57809
candidate_1_1469,-0.0,0.0,0.35986,0.0,-0.0,-0.0,0.35986,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.35986,-0.0,0.35986,0.0,0.29573,-0.0,0.0,-0.0,0.29573,-0.0,0.0,-0.0,-0.46639
